iter	Logloss
452	0.06809631024
453	0.06809631024
454	0.06809631024
455	0.06809631024
456	0.06809631024
457	0.06809631024
458	0.06809631024
459	0.06809631024
460	0.06809631024
461	0.06809631024
462	0.06809631024
463	0.06809631024
464	0.06809631024
465	0.06809631024
466	0.06809631024
467	0.06809631024
468	0.06809631024
469	0.06809631024
470	0.06809631024
471	0.06809631024
472	0.06809631024
473	0.06809631024
474	0.06809631024
475	0.06809631024
476	0.06809631024
477	0.06809631024
478	0.06809631024
479	0.06809631024
480	0.06809631024
481	0.06809631024
482	0.06809631024
483	0.06809631024
484	0.06809631024
485	0.06809631024
486	0.06809631024
487	0.06809631024
488	0.06809631024
489	0.06809631024
490	0.06809631024
491	0.06809631024
492	0.06809631024
493	0.06809631024
494	0.06809631024
495	0.06809631024
496	0.06809631024
497	0.06809631024
498	0.06809631024
499	0.06809631024
500	0.06809631024
501	0.06809631024
502	0.06809631024
503	0.06809631024
504	0.06809631024
505	0.06809631024
506	0.06809631024
507	0.06809631024
508	0.06809631024
509	0.06809631024
510	0.06809631024
511	0.06809631024
512	0.06809631024
513	0.06809631024
514	0.06809631024
515	0.06809631024
516	0.06809631024
517	0.06809631024
518	0.06809631024
519	0.06809631024
520	0.06809631024
521	0.06809631024
522	0.06809631024
523	0.06809631024
524	0.06809631024
525	0.06809631024
526	0.06809631024
527	0.06809631024
528	0.06809631024
529	0.06809631024
530	0.06809631024
531	0.06809631024
532	0.06809631024
533	0.06809631024
534	0.06809631024
535	0.06809631024
536	0.06809631024
537	0.06809631024
538	0.06809631024
539	0.06809631024
540	0.06809631024
541	0.06809631024
542	0.06809631024
543	0.06809631024
544	0.06809631024
545	0.06809631024
546	0.06809631024
547	0.06809631024
548	0.06809631024
549	0.06809631024
550	0.06809631024
551	0.06809631024
552	0.06809631024
553	0.06809631024
554	0.06809631024
555	0.06809631024
556	0.06809631024
557	0.06809631024
558	0.06809631024
559	0.06809631024
560	0.06809631024
561	0.06809631024
562	0.06809631024
563	0.06809631024
564	0.06809631024
565	0.06809631024
566	0.06809631024
567	0.06809631024
568	0.06809631024
569	0.06809631024
570	0.06809631024
571	0.06809631024
572	0.06809631024
573	0.06809631024
574	0.06809631024
575	0.06809631024
576	0.06809631024
577	0.06809631024
578	0.06809631024
579	0.06809631024
580	0.06809631024
581	0.06809631024
582	0.06809631024
583	0.06809631024
584	0.06809631024
585	0.06809631024
586	0.06809631024
587	0.06809631024
588	0.06809631024
589	0.06809631024
590	0.06809631024
591	0.06809631024
592	0.06809631024
593	0.06809631024
594	0.06809631024
595	0.06809631024
596	0.06809631024
597	0.06809631024
598	0.06809631024
599	0.06809631024
600	0.06809631024
601	0.06809631024
602	0.06809631024
603	0.06809631024
604	0.06809631024
605	0.06809631024
606	0.06809631024
607	0.06809631024
608	0.06809631024
609	0.06809631024
610	0.06809631024
611	0.06809631024
612	0.06809631024
613	0.06809631024
614	0.06809631024
615	0.06809631024
616	0.06809631024
617	0.06809631024
618	0.06809631024
619	0.06809631024
620	0.06809631024
621	0.06809631024
622	0.06809631024
623	0.06809631024
624	0.06809631024
625	0.06809631024
626	0.06809631024
627	0.06809631024
628	0.06809631024
629	0.06809631024
630	0.06809631024
631	0.06809631024
632	0.06809631024
633	0.06809631024
634	0.06809631024
635	0.06809631024
636	0.06809631024
637	0.06809631024
638	0.06809631024
639	0.06809631024
640	0.06809631024
641	0.06809631024
642	0.06809631024
643	0.06809631024
644	0.06809631024
645	0.06809631024
646	0.06809631024
647	0.06809631024
648	0.06809631024
649	0.06809631024
650	0.06809631024
651	0.06809631024
652	0.06809631024
653	0.06809631024
654	0.06809631024
655	0.06809631024
656	0.06809631024
657	0.06809631024
658	0.06809631024
659	0.06809631024
660	0.06809631024
661	0.06809631024
662	0.06809631024
663	0.06809631024
664	0.06809631024
665	0.06809631024
666	0.06809631024
667	0.06809631024
668	0.06809631024
669	0.06809631024
670	0.06809631024
671	0.06809631024
672	0.06809631024
673	0.06809631024
674	0.06809631024
675	0.06809631024
676	0.06809631024
677	0.06809631024
678	0.06809631024
679	0.06809631024
680	0.06809631024
681	0.06809631024
682	0.06809631024
683	0.06809631024
684	0.06809631024
685	0.06809631024
686	0.06809631024
687	0.06809631024
688	0.06809631024
689	0.06809631024
690	0.06809631024
691	0.06809631024
692	0.06809631024
693	0.06809631024
694	0.06809631024
695	0.06809631024
696	0.06809631024
697	0.06809631024
698	0.06809631024
699	0.06809631024
700	0.06809631024
701	0.06809631024
702	0.06809631024
703	0.06809631024
704	0.06809631024
705	0.06809631024
706	0.06809631024
707	0.06809631024
708	0.06809631024
709	0.06809631024
710	0.06809631024
711	0.06809631024
712	0.06809631024
713	0.06809631024
714	0.06809631024
715	0.06809631024
716	0.06809631024
717	0.06809631024
718	0.06809631024
719	0.06809631024
720	0.06809631024
721	0.06809631024
722	0.06809631024
723	0.06809631024
724	0.06809631024
725	0.06809631024
726	0.06809631024
727	0.06809631024
728	0.06809631024
729	0.06809631024
730	0.06809631024
731	0.06809631024
732	0.06809631024
733	0.06809631024
734	0.06809631024
735	0.06809631024
736	0.06809631024
737	0.06809631024
738	0.06809631024
739	0.06809631024
740	0.06809631024
741	0.06809631024
742	0.06809631024
743	0.06809631024
744	0.06809631024
745	0.06809631024
746	0.06809631024
747	0.06809631024
748	0.06809631024
749	0.06809631024
750	0.06809631024
751	0.06809631024
752	0.06809631024
753	0.06809631024
754	0.06809631024
755	0.06809631024
756	0.06809631024
757	0.06809631024
758	0.06809631024
759	0.06809631024
760	0.06809631024
761	0.06809631024
762	0.06809631024
763	0.06809631024
764	0.06809631024
765	0.06809631024
766	0.06809631024
767	0.06809631024
768	0.06809631024
769	0.06809631024
770	0.06809631024
771	0.06809631024
772	0.06809631024
773	0.06809631024
774	0.06809631024
775	0.06809631024
776	0.06809631024
777	0.06809631024
778	0.06809631024
779	0.06809631024
780	0.06809631024
781	0.06809631024
782	0.06809631024
783	0.06809631024
784	0.06809631024
785	0.06809631024
786	0.06809631024
787	0.06809631024
788	0.06809631024
789	0.06809631024
790	0.06809631024
791	0.06809631024
792	0.06809631024
793	0.06809631024
794	0.06809631024
795	0.06809631024
796	0.06809631024
797	0.06809631024
798	0.06809631024
799	0.06809631024
800	0.06809631024
801	0.06809631024
802	0.06809631024
803	0.06809631024
804	0.06809631024
805	0.06809631024
806	0.06809631024
807	0.06809631024
808	0.06809631024
809	0.06809631024
810	0.06809631024
811	0.06809631024
812	0.06809631024
813	0.06809631024
814	0.06809631024
815	0.06809631024
816	0.06809631024
817	0.06809631024
818	0.06809631024
819	0.06809631024
820	0.06809631024
821	0.06809631024
822	0.06809631024
823	0.06809631024
824	0.06809631024
825	0.06809631024
826	0.06809631024
827	0.06809631024
828	0.06809631024
829	0.06809631024
830	0.06809631024
831	0.06809631024
832	0.06809631024
833	0.06809631024
834	0.06809631024
835	0.06809631024
836	0.06809631024
837	0.06809631024
838	0.06809631024
839	0.06809631024
840	0.06809631024
841	0.06809631024
842	0.06809631024
843	0.06809631024
844	0.06809631024
845	0.06809631024
846	0.06809631024
847	0.06809631024
848	0.06809631024
849	0.06809631024
850	0.06809631024
851	0.06809631024
852	0.06809631024
853	0.06809631024
854	0.06809631024
855	0.06809631024
856	0.06809631024
857	0.06809631024
858	0.06809631024
859	0.06809631024
860	0.06809631024
861	0.06809631024
862	0.06809631024
863	0.06809631024
864	0.06809631024
865	0.06809631024
866	0.06809631024
867	0.06809631024
868	0.06809631024
869	0.06809631024
870	0.06809631024
871	0.06809631024
872	0.06809631024
873	0.06809631024
874	0.06809631024
875	0.06809631024
876	0.06809631024
877	0.06809631024
878	0.06809631024
879	0.06809631024
880	0.06809631024
881	0.06809631024
882	0.06809631024
883	0.06809631024
884	0.06809631024
885	0.06809631024
886	0.06809631024
887	0.06809631024
888	0.06809631024
889	0.06809631024
890	0.06809631024
891	0.06809631024
892	0.06809631024
893	0.06809631024
894	0.06809631024
895	0.06809631024
896	0.06809631024
897	0.06809631024
898	0.06809631024
899	0.06809631024
900	0.06809631024
901	0.06809631024
902	0.06809631024
903	0.06809631024
904	0.06809631024
905	0.06809631024
906	0.06809631024
907	0.06809631024
908	0.06809631024
909	0.06809631024
910	0.06809631024
911	0.06809631024
912	0.06809631024
913	0.06809631024
914	0.06809631024
915	0.06809631024
916	0.06809631024
917	0.06809631024
918	0.06809631024
919	0.06809631024
920	0.06809631024
921	0.06809631024
922	0.06809631024
923	0.06809631024
924	0.06809631024
925	0.06809631024
926	0.06809631024
927	0.06809631024
928	0.06809631024
929	0.06809631024
930	0.06809631024
931	0.06809631024
932	0.06809631024
933	0.06809631024
934	0.06809631024
935	0.06809631024
936	0.06809631024
937	0.06809631024
938	0.06809631024
939	0.06809631024
940	0.06809631024
941	0.06809631024
942	0.06809631024
943	0.06809631024
944	0.06809631024
945	0.06809631024
946	0.06809631024
947	0.06809631024
948	0.06809631024
949	0.06809631024
950	0.06809631024
951	0.06809631024
952	0.06809631024
953	0.06809631024
954	0.06809631024
955	0.06809631024
956	0.06809631024
957	0.06809631024
958	0.06809631024
959	0.06809631024
960	0.06809631024
961	0.06809631024
962	0.06809631024
963	0.06809631024
964	0.06809631024
965	0.06809631024
966	0.06809631024
967	0.06809631024
968	0.06809631024
969	0.06809631024
970	0.06809631024
971	0.06809631024
972	0.06809631024
973	0.06809631024
974	0.06809631024
975	0.06809631024
976	0.06809631024
977	0.06809631024
978	0.06809631024
979	0.06809631024
980	0.06809631024
981	0.06809631024
982	0.06809631024
983	0.06809631024
984	0.06809631024
985	0.06809631024
986	0.06809631024
987	0.06809631024
988	0.06809631024
989	0.06809631024
990	0.06809631024
991	0.06809631024
992	0.06809631024
993	0.06809631024
994	0.06809631024
995	0.06809631024
996	0.06809631024
997	0.06809631024
998	0.06809631024
999	0.06809631024
